// timecycle generated by derpy's script loader



////////////////////////////////////// Sunny
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
120 120 120	179 201 207	83 88 94	64 64 62	205 205 205	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-30	1.000	0.300 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	100 100 100	60 60 60	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2PM
120 120 120	175 198 205	83 88 94	64 64 62	205 205 205	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-30	1.000	0.300 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	100 100 100	60 60 60	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3PM
120 120 120	172 196 203	83 88 94	64 64 62	205 205 205	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-30	1.000	0.300 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	100 100 100	60 60 60	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4PM
120 120 120	168 193 200	82 87 92	64 64 62	205 205 205	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-30	1.000	0.300 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	100 100 100	60 60 60	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5PM
120 120 120	165 191 198	82 87 92	64 64 62	205 205 205	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-30	1.000	0.300 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	100 100 100	60 60 60	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6PM
120 120 120	161 188 196	80 85 90	64 64 62	205 205 205	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	1.000	0.300 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	100 100 100	60 60 60	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7PM
120 120 120	161 188 196	80 85 90	64 64 62	205 205 205	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	100 100 100	60 60 60	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8PM
120 120 120	161 188 196	80 85 90	64 64 62	97 73 82	0.000	69 69 69	84 84 80	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	100 100 100	60 60 60	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9PM
91 91 100	200 200 200	101 109 116	46 46 44	61 65 62	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-80	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	50 50 56	28 28 36	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10PM
91 91 100	200 200 200	101 109 116	46 46 44	61 65 62	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-80	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	50 50 56	28 28 36	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11PM
91 91 100	200 200 200	101 109 116	46 46 44	61 65 62	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-80	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	50 50 56	28 28 36	2	227 227 230 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

////////////////////////////////////// FOGGY
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
91 91 100	200 200 200	82 86 83	46 46 44	70 74 71	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1AM
91 91 100	200 200 200	82 86 83	46 46 44	70 74 71	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2AM
91 91 100	200 200 200	82 86 83	46 46 44	70 74 71	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3AM
91 91 100	200 200 200	82 86 83	46 46 44	70 74 71	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4AM
91 91 100	200 200 200	82 86 83	46 46 44	80 87 90	0.000	36 36 36	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5AM
120 120 120	200 200 200	83 88 94	46 46 44	87 91 87	0.000	39 39 39	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6AM
120 120 120	200 200 200	83 88 94	51 51 49	92 91 84	0.000	69 69 69	88 88 88	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7AM
120 120 120	163 181 190	83 88 94	51 51 49	95 101 107	0.000	77 77 77	124 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.250 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8AM
120 120 120	168 185 194	83 88 94	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.260 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9AM
120 120 120	174 190 198	83 88 94	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.270 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10AM
120 120 120	180 194 202	83 88 94	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.280 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11AM
120 120 120	186 199 206	83 88 94	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.290 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

//
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midday
120 120 120	192 204 210	83 88 94	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.300 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 150	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1PM
120 120 120	200 173 153	83 88 94	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.292 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2PM
120 120 120	200 173 153	83 88 94	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.283 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3PM
120 120 120	200 173 153	83 88 94	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.275 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4PM
120 120 120	200 173 153	82 87 92	51 51 49	95 101 107	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.267 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5PM
120 120 120	200 173 153	82 87 92	51 51 49	80 87 90	0.000	77 77 77	104 104 104	0 0 0	0 0 0	0.000	1.000	0.200	30	0.500	0.500	400	-80	1.000	0.258 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6PM
120 120 120	200 173 153	80 85 90	51 51 49	80 87 90	0.000	69 69 69	104 104 104	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	1.000	0.250 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7PM
120 120 120	200 173 153	82 86 83	46 46 44	80 87 90	0.000	69 69 69	104 104 104	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8PM
120 120 120	200 173 153	82 86 83	46 46 44	80 87 90	0.000	69 69 69	84 84 80	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9PM
91 91 100	200 200 200	82 86 83	46 46 44	70 74 71	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10PM
91 91 100	200 200 200	82 86 83	46 46 44	70 74 71	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11PM
91 91 100	200 200 200	82 86 83	46 46 44	70 74 71	0.000	35 35 35	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	30	0.500	0.500	400	-80	0.500	0.200 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.100	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

////////////////////////////////////// EXTRASUNNY
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
73 75 86	104 104 128	101 109 116	46 46 44	61 65 62	0.000	10 10 10	32 44 49	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1AM
73 75 86	129 129 152	101 109 116	46 46 44	61 65 62	0.000	10 10 10	32 44 49	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2AM
73 75 86	129 129 152	101 109 116	46 46 44	61 65 62	0.000	10 10 10	32 44 49	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3AM
73 75 86	129 129 152	101 109 116	46 46 44	61 65 62	0.000	10 10 10	32 44 49	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4AM
73 75 86	129 129 152	101 109 116	46 46 44	70 74 71	0.000	10 10 10	32 44 49	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5AM
73 75 86	129 129 152	101 109 116	46 46 44	70 74 71	0.000	27 29 35	50 69 78	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6AM
73 75 86	129 129 152	101 109 116	51 51 49	145 143 124	0.000	40 48 60	55 55 44	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-80	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7AM
94 93 76	213 193 168	83 88 94	136 102 68	160 123 107	0.000	94 92 114	163 129 122	202 66 0	66 43 0	4.000	1.000	1.000	100	0.500	0.500	400	-50	1.000	0.500 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8AM
99 98 78	220 203 175	83 88 94	157 159 91	186 182 154	0.000	125 163 185	99 105 126	160 143 24	75 74 24	2.500	1.000	1.000	-116	0.500	0.500	400	-10	1.000	0.600 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9AM
103 102 81	227 214 183	73 85 103	159 160 129	186 182 154	0.000	131 167 188	107 113 137	165 156 56	63 62 20	3.000	1.000	1.000	-116	0.500	0.500	400	-10	1.000	0.700 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10AM
107 106 83	234 224 190	73 85 103	159 160 129	186 182 154	0.000	138 172 192	116 122 149	165 156 56	63 62 20	3.000	1.000	1.000	-106	0.500	0.500	400	-10	1.000	0.700 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11AM
112 111 86	241 234 198	73 85 103	159 160 129	186 182 154	0.000	144 176 195	125 130 160	165 156 56	63 62 20	3.000	1.000	1.000	-106	0.500	0.500	400	-10	1.000	0.800 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

//
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midday
116 115 88	255 255 213	73 85 103	159 160 129	186 182 154	0.000	151 181 199	134 139 172	165 156 56	63 62 20	3.000	1.000	1.000	-106	0.500	0.500	400	-10	1.000	0.900 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1PM
112 111 86	247 243 204	73 85 103	146 148 124	186 182 154	0.000	138 165 185	128 133 164	165 156 56	63 62 20	3.000	1.000	1.000	-106	0.500	0.500	400	-10	1.000	0.800 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2PM
107 106 83	239 231 195	73 85 103	134 136 120	186 182 154	0.000	125 149 171	122 127 156	165 156 56	63 62 20	3.000	1.000	1.000	-106	0.500	0.500	400	-10	1.000	0.700 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3PM
103 102 81	231 219 187	83 88 94	121 124 115	186 182 154	0.000	112 133 157	116 122 149	165 156 56	63 62 20	3.000	1.000	1.000	-106	0.500	0.500	400	-10	1.000	0.600 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4PM
99 98 78	223 208 178	82 87 92	109 112 111	186 182 154	0.000	100 117 143	110 116 141	165 156 56	63 62 20	3.000	1.000	1.000	-106	0.500	0.500	400	-10	1.000	0.500 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5PM
94 93 76	223 208 178	82 87 92	96 100 106	186 182 154	0.000	87 101 129	104 110 133	160 143 24	63 62 20	2.000	1.000	1.000	-116	0.500	0.500	400	-10	1.000	0.500 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6PM
94 93 76	223 208 178	80 85 90	74 77 87	186 182 154	0.000	87 101 129	104 110 133	160 143 24	63 62 20	2.000	1.000	1.000	120	0.500	0.500	400	-10	1.000	0.500 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7PM
94 93 76	215 196 170	85 91 98	74 77 87	186 182 154	0.000	87 101 129	104 110 133	160 143 24	63 62 20	2.000	1.000	1.000	50	0.500	0.500	400	-30	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8PM
94 93 76	190 158 126	85 91 98	74 77 87	97 73 82	0.000	74 85 115	90 69 78	202 66 0	64 41 0	8.000	1.000	1.000	50	0.500	0.500	400	-80	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9PM
73 75 86	129 129 152	101 109 116	65 67 73	61 65 62	0.000	22 22 33	32 44 49	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10PM
73 75 86	129 129 152	101 109 116	55 56 58	61 65 62	0.000	10 10 10	32 44 49	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11PM
73 75 86	129 129 152	101 109 116	46 46 44	61 65 62	0.000	10 10 10	32 44 49	3 0 0	5 0 0	0.000	1.000	1.000	50	0.500	0.500	400	-100	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	248 253 252 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

////////////////////////////////////// HURRICANE
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
83 83 83	139 141 152	101 109 116	40 40 40	70 74 71	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-120	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.300	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1AM
86 85 86	139 141 152	101 109 116	40 40 40	70 74 71	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-120	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.300	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2AM
89 88 89	139 141 152	101 109 116	40 40 40	70 74 71	0.000	20 20 20	30 30 30	0 0 0	0 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-120	0.500	0.400 0.200 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.300	37 37 48	37 37 37	2	248 253 252 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3AM
