// timecycle generated by derpy's script loader



////////////////////////////////////// Sunny
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
95 101 107	152 165 187	95 101 107	55 55 55	85 85 85	0.250	135 135 135	100 100 100	0 0 0	0 0 0	0.000	1.000	0.200	-106	0.500	0.500	400	-20	1.000	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2PM
95 101 107	148 160 183	95 101 107	55 55 55	85 85 85	0.250	135 135 135	100 100 100	0 0 0	0 0 0	0.000	1.000	0.200	-106	0.500	0.500	400	-20	1.000	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3PM
95 101 107	144 155 179	95 101 107	55 55 55	85 85 85	0.250	135 135 135	100 100 100	0 0 0	0 0 0	0.000	1.000	0.200	-106	0.500	0.500	400	-20	1.000	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4PM
95 101 107	140 151 175	95 101 107	55 55 55	85 85 85	0.250	135 135 135	100 100 100	0 0 0	0 0 0	0.000	1.000	0.200	-106	0.500	0.500	400	-20	1.000	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5PM
80 87 90	136 146 171	80 87 90	55 55 55	85 85 85	0.250	135 135 135	100 100 100	0 0 0	0 0 0	0.000	1.000	0.200	-116	0.500	0.500	400	-20	1.000	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6PM
80 87 90	157 162 189	80 87 90	55 55 55	85 85 85	0.250	135 135 135	100 100 100	0 0 0	0 0 0	0.000	1.000	0.200	120	0.500	0.500	400	-20	1.000	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7PM
80 81 88	157 162 189	85 85 85	55 55 55	85 85 85	0.250	79 85 96	39 40 46	0 0 0	0 0 0	0.000	1.000	1.500	110	0.500	0.500	400	-10	0.500	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8PM
80 81 88	157 162 189	85 85 85	55 55 55	42 42 43	0.250	52 56 73	39 40 46	0 0 0	0 0 0	0.000	1.000	1.500	100	0.500	0.500	400	-10	0.500	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9PM
80 81 88	157 162 189	85 85 85	55 55 55	42 42 43	0.250	10 10 10	39 40 46	0 0 0	0 0 0	0.000	1.000	1.500	100	0.500	0.500	400	-10	0.500	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10PM
80 81 88	157 162 189	85 85 85	55 55 55	42 42 43	0.250	10 10 10	39 40 46	0 0 0	0 0 0	0.000	1.000	1.500	-96	0.500	0.500	400	-20	0.500	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11PM
80 81 88	157 162 189	85 85 85	55 55 55	42 42 43	0.250	10 10 10	39 40 46	0 0 0	0 0 0	0.000	1.000	1.500	-96	0.500	0.500	400	-20	0.500	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.250	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

////////////////////////////////////// FOGGY
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
85 85 85	95 95 95	85 85 85	40 40 40	70 74 71	0.250	35 33 37	40 40 40	0 0 0	0 0 0	0.000	1.000	1.500	-56	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1AM
85 85 85	95 95 95	85 85 85	40 40 40	70 74 71	0.250	35 33 37	40 40 40	0 0 0	0 0 0	0.000	1.000	1.500	-56	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2AM
85 85 85	95 95 95	85 85 85	40 40 40	70 74 71	0.250	35 33 37	40 40 40	0 0 0	0 0 0	0.000	1.000	1.500	-56	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3AM
85 85 85	95 95 95	85 85 85	40 40 40	70 74 71	0.250	35 33 37	40 40 40	0 0 0	0 0 0	0.000	1.000	1.500	-56	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4AM
85 85 85	95 95 95	85 85 85	40 40 40	80 87 90	0.250	53 53 54	40 40 40	0 0 0	0 0 0	0.000	1.000	1.500	-56	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5AM
85 85 85	95 95 95	85 85 85	40 40 40	87 91 87	0.250	61 61 62	65 65 65	0 0 0	0 0 0	7.500	1.000	1.500	-106	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6AM
85 85 85	124 124 124	85 85 85	40 40 40	92 91 84	0.250	69 69 69	88 88 88	0 0 0	0 0 0	7.500	1.000	0.200	-116	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7AM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	77 77 77	104 104 104	0 0 0	0 0 0	7.000	1.000	0.200	100	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8AM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	1.300	1.000	0.200	-116	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9AM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	1.300	1.000	0.200	-116	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10AM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	2.500	1.000	0.200	-106	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11AM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	2.500	1.000	0.200	-106	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

//
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midday
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	2.500	1.000	0.200	-106	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1PM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	2.500	1.000	0.200	-106	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2PM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	2.500	1.000	0.200	-106	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3PM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	2.500	1.000	0.200	-106	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4PM
85 85 85	124 124 124	85 85 85	40 40 40	95 101 107	0.250	85 85 85	124 124 124	0 0 0	0 0 0	2.500	1.000	0.200	-106	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5PM
85 85 85	124 124 124	85 85 85	40 40 40	80 87 90	0.250	77 77 77	124 124 124	0 0 0	0 0 0	7.000	1.000	0.200	-116	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6PM
85 85 85	124 124 124	85 85 85	40 40 40	80 87 90	0.250	69 69 69	106 106 106	0 0 0	0 0 0	7.500	1.000	0.200	120	0.500	0.500	400	-50	1.000	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7PM
85 85 85	95 95 95	85 85 85	40 40 40	80 87 90	0.250	61 61 62	40 40 40	0 0 0	0 0 0	7.500	1.000	1.500	110	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8PM
85 85 85	95 95 95	85 85 85	40 40 40	80 87 90	0.250	53 53 54	40 40 40	0 0 0	0 0 0	2.000	1.000	1.500	100	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9PM
85 85 85	95 95 95	85 85 85	40 40 40	70 74 71	0.250	35 33 37	40 40 40	0 0 0	0 0 0	2.500	1.000	1.500	100	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10PM
85 85 85	95 95 95	85 85 85	40 40 40	70 74 71	0.250	35 33 37	40 40 40	0 0 0	0 0 0	1.000	1.000	1.500	-96	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11PM
85 85 85	95 95 95	85 85 85	40 40 40	70 74 71	0.250	35 33 37	40 40 40	0 0 0	0 0 0	1.000	1.000	1.500	-96	0.500	0.500	400	-50	0.500	0.200 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	0 0 0	0 0 0	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

////////////////////////////////////// EXTRASUNNY
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
80 81 88	148 155 180	101 109 116	46 46 44	61 65 62	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	5 5 5	4 5 6	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1AM
80 81 88	148 155 180	101 109 116	46 46 44	61 65 62	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	5 5 5	4 5 6	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2AM
80 81 88	148 155 180	101 109 116	46 46 44	61 65 62	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	6 7 9	4 5 6	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3AM
80 81 88	148 155 180	101 109 116	46 46 44	61 65 62	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	6 7 9	11 13 15	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4AM
80 81 88	148 155 180	101 109 116	46 46 44	70 74 71	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	26 31 34	22 34 41	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5AM
80 81 88	148 155 180	101 109 116	46 46 44	70 74 71	0.000	45 47 62	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	42 42 42	56 44 55	2	204 208 227 200	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6AM
80 81 88	177 179 186	101 109 116	51 51 49	145 143 124	0.000	57 62 81	141 147 175	5 0 0	5 0 0	0.000	1.000	0.200	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	85 85 85	88 86 71	2	106 119 176 100	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7AM
95 101 107	177 179 186	123 137 159	119 100 85	160 123 107	0.000	192 133 133	224 218 141	202 66 0	72 47 0	4.000	1.000	0.200	100	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	130 130 130	175 165 134	2	150 158 199 100	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8AM
95 101 107	177 179 186	128 142 163	136 136 115	186 182 154	0.000	122 143 180	149 154 181	160 143 24	71 70 22	3.000	1.000	0.200	116	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	129 132 173	132 145 176	2	150 158 199 90	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9AM
95 101 107	177 179 186	134 147 167	159 160 129	186 182 154	0.000	119 140 178	147 152 179	165 156 56	71 70 22	3.000	1.000	0.200	-124	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	129 132 173	132 145 176	2	150 158 199 80	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10AM
95 101 107	177 179 186	139 152 172	159 160 129	186 182 154	0.000	116 138 176	145 150 178	165 156 56	71 70 22	3.000	1.000	0.200	-108	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	129 132 173	132 145 176	2	150 158 199 80	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11AM
95 101 107	177 179 186	145 157 176	159 160 129	186 182 154	0.000	114 136 175	143 148 177	165 156 56	71 70 22	3.000	1.000	0.200	-92	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	122 126 180	133 157 182	2	150 158 199 80	0.500	1.000	0.500	1.000	0.500	1.000	2500

//
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midday
95 101 107	177 179 186	150 162 180	145 147 108	186 182 154	0.000	111 134 173	141 146 176	165 156 56	71 70 22	3.000	1.000	0.200	-76	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	77 82 130	80 106 133	2	150 158 199 80	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1PM
95 101 107	177 179 186	146 158 177	159 160 129	186 182 154	0.000	112 135 174	142 147 176	165 156 56	71 70 22	3.000	1.000	0.200	-92	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	122 126 180	133 157 182	2	150 158 199 80	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2PM
95 101 107	177 179 186	142 154 174	159 160 129	186 182 154	0.000	114 136 175	143 148 177	165 156 56	71 70 22	3.000	1.000	0.200	-108	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	129 132 173	132 145 176	2	150 158 199 80	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3PM
95 101 107	177 179 186	138 151 171	159 160 129	186 182 154	0.000	115 137 176	144 149 178	165 156 56	71 70 22	3.000	1.000	0.200	-124	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	129 132 173	132 145 176	2	150 158 199 80	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 4PM
95 101 107	177 179 186	134 147 168	159 160 129	186 182 154	0.000	117 139 177	145 150 178	165 156 56	71 70 22	3.000	1.000	0.200	116	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	129 132 173	132 145 176	2	150 158 199 80	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 5PM
80 87 90	177 179 186	130 144 165	137 137 113	186 182 154	0.000	96 96 164	174 145 181	165 156 56	71 70 22	3.000	1.000	0.200	100	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	130 130 130	195 195 195	2	150 158 199 90	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 6PM
80 87 90	199 200 199	126 140 162	74 77 87	97 73 82	0.000	96 96 164	210 155 155	202 66 0	64 41 0	8.000	1.000	0.200	90	0.500	0.500	400	-30	1.000	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	72 53 66	58 44 44	2	150 158 199 100	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 7PM
80 81 88	178 182 193	85 91 98	65 67 73	61 65 62	0.000	32 34 38	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	18 22 24	47 58 66	2	204 208 227 230	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 8PM
80 81 88	157 164 187	85 91 98	37 38 41	61 65 62	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	18 22 24	47 58 66	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 9PM
80 81 88	148 155 180	85 91 98	46 46 44	61 65 62	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	18 22 24	47 58 66	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 10PM
80 81 88	148 155 180	85 91 98	46 46 44	61 65 62	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	18 22 24	47 58 66	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 11PM
80 81 88	148 155 180	85 91 98	46 46 44	61 65 62	0.000	19 21 26	19 20 26	5 0 0	5 0 0	0.000	1.000	1.500	50	0.500	0.500	400	-30	0.500	0.700 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	0.000	18 22 24	35 44 66	2	204 208 227 255	0.500	1.000	0.500	1.000	0.500	1.000	2500

////////////////////////////////////// HURRICANE
// Amb_Props	Amb_World	Amb_Peds	Sun RGB	BackRGB	BackInt	Sky top	Sky bot	Sun RGBCore	Sun RGBCorona	Sun RGBSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	NightFactor	LowCloudsRGB	TopCloudRGB	BottomCloudRGB	BlurRGB	WaterRGBA	GlowThresh	GlowStrength	CloudSpeed	CloudTopRGB	CloudBotRGB	ColFilterMode	ColFilterRGBA	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	AmbLRange	AmbHRange	SunLRange	SunHRange	BackLRange	BackHRange	NearFarRatio

// Midnight
85 85 85	124 124 135	85 85 85	46 46 44	70 74 71	0.250	25 25 25	28 29 34	0 0 0	0 0 0	0.000	1.000	1.500	-56	0.500	0.500	400	-50	0.500	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 1AM
85 85 85	124 124 135	85 85 85	46 46 44	70 74 71	0.250	25 25 25	28 29 34	0 0 0	0 0 0	0.000	1.000	1.500	-56	0.500	0.500	400	-50	0.500	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 2AM
85 85 85	124 124 135	85 85 85	46 46 44	70 74 71	0.250	25 25 25	28 29 34	0 0 0	0 0 0	0.000	1.000	1.500	-56	0.500	0.500	400	-50	0.500	0.300 0.100 0.000	0 0 0	0 0 0	0 0 0	0 0 0 0	0	0	-0.400	50 50 50	10 10 10	2	255 255 255 128	0.500	1.000	0.500	1.000	0.500	1.000	2500

// 3AM
